actor_ent,actor_logprob,actor_loss,batch_reward,buffer_size,critic_loss,critic_q1,critic_q2,critic_target_q,episode,episode_length,episode_reward,fps,frame,step,total_time
6.218436880111694,-3.106078161239624,-16.59876035308838,0.28888810563087464,46000.0,1.3696778395175935,16.32531202697754,16.325401679992677,16.32637503051758,92.0,500.0,75.18754524211613,31.538300948988923,46000,46000.0,1696.2569353580475
6.164682945251465,-3.0589180698394776,-16.738619987487795,0.29006184786558153,46500.0,1.350899146795273,16.468718856811524,16.468789798736573,16.469261531829833,93.0,500.0,112.14530703724381,31.382844600035405,46500,46500.0,1712.1892082691193
6.110512926101684,-3.0119815769195557,-16.931593357086182,0.2929035425186157,47000.0,1.3764717283248902,16.660288734436037,16.66035643005371,16.66018326950073,94.0,500.0,97.30017083258801,31.574727408425662,47000,47000.0,1728.0246589183807
6.055920557022095,-2.96604273891449,-17.062287364959715,0.29693851196765897,47500.0,1.4429241828918458,16.788936000823973,16.788910812377928,16.791281421661377,95.0,500.0,191.37388783069397,31.043006116494404,47500,47500.0,1744.1313478946686
6.000898994445801,-2.9153579559326173,-17.202163105010985,0.3054368404150009,48000.0,1.4350893619060516,16.93824053955078,16.93851679611206,16.93767876815796,96.0,500.0,90.52447154560443,31.649073703131716,48000,48000.0,1759.9295992851257
5.945441570281982,-2.8677338724136354,-17.387811267852783,0.30802301943302157,48500.0,1.4695912194252014,17.10882098388672,17.108685779571534,17.109839931488036,97.0,500.0,89.00505742890317,31.75567569983785,48500,48500.0,1775.674817085266
5.889541227340699,-2.817986609458923,-17.53595715332031,0.31099539750814437,49000.0,1.4614956560134889,17.25958059310913,17.259818374633788,17.261456184387207,98.0,500.0,171.71442865021203,31.37059019734276,49000,49000.0,1791.6133127212524
5.833190893173218,-2.765313569068909,-17.704953292846678,0.3155943557024002,49500.0,1.4861669285297394,17.424227153778077,17.424163063049317,17.42369039916992,99.0,500.0,101.4312650831479,31.488945598583392,49500,49500.0,1807.4919021129608
5.77638328742981,-2.715266718864441,-17.938564712524414,0.3218381361961365,50000.0,1.5334490852355958,17.64703973007202,17.647101047515868,17.648071464538575,100.0,500.0,77.26148695533124,31.972817543410244,50000,50000.0,1823.130187034607
5.719110820770264,-2.667419280052185,-18.158307273864747,0.32372787058353425,50500.0,1.545254040002823,17.867733901977537,17.867749992370605,17.869182933807373,101.0,500.0,141.8197795887738,2.8492939134687756,50500,50500.0,1998.6122601032257
5.6613659553527835,-2.618669225692749,-18.321059944152832,0.3268430762290955,51000.0,1.5557473073005677,18.019000473022462,18.01887242126465,18.019572357177733,102.0,500.0,187.59320702704022,31.540725246637887,51000,51000.0,2014.4647817611694
5.603140729904175,-2.561528594970703,-18.561510627746582,0.3365004075169563,51500.0,1.625064667701721,18.267348274230958,18.267618156433105,18.266927101135256,103.0,500.0,106.59626286373145,31.775712999409592,51500,51500.0,2030.2000710964203
5.544427165985107,-2.5107654790878295,-18.732317474365235,0.3375880025625229,52000.0,1.6251243057250977,18.42704891204834,18.427106979370116,18.429045806884766,104.0,500.0,99.29415338980606,31.791528179396128,52000,52000.0,2045.9275329113007
5.485216865539551,-2.459679132461548,-18.944582008361817,0.3392569389343262,52500.0,1.7558905959129334,18.633872497558595,18.63380054473877,18.63453323364258,105.0,500.0,100.10902536759538,31.2170733612656,52500,52500.0,2061.944410800934
5.425501594543457,-2.407338502883911,-19.125266754150392,0.3429152265787125,53000.0,1.9514228529930115,18.813663360595704,18.81354475402832,18.8139005279541,106.0,500.0,194.50760562901996,31.550523470549155,53000,53000.0,2077.7920093536377
5.365272371292114,-2.353192991256714,-19.243458404541016,0.34791014409065246,53500.0,2.1329892621040343,18.91879376220703,18.918539627075194,18.919447494506837,107.0,500.0,121.52009944039186,31.77252990120747,53500,53500.0,2093.528874874115
5.304520587921143,-2.29974901676178,-19.5591117477417,0.3555493507385254,54000.0,2.2813011622428894,19.225795616149902,19.226218643188478,19.228443031311034,108.0,500.0,109.74476686822308,31.538151073126244,54000,54000.0,2109.382690668106
5.243236757278442,-2.2436328592300416,-19.88607275390625,0.35829100155830385,54500.0,2.288081772327423,19.542668998718263,19.542811393737793,19.544222412109374,109.0,500.0,139.92043373236442,31.52337537638542,54500,54500.0,2125.2439374923706
5.181411775588989,-2.1946385145187377,-20.08389733886719,0.3656543097496033,55000.0,2.590801066875458,19.742032760620116,19.7417032623291,19.741632553100587,110.0,500.0,92.21100086858715,31.65797876388161,55000,55000.0,2141.037744998932
5.119035762786865,-2.1380195484161377,-20.290653144836426,0.3630414381623268,55500.0,2.791331481933594,19.93305757904053,19.93348597717285,19.935033164978027,111.0,500.0,57.50678643665125,31.700079307940534,55500,55500.0,2156.810577392578
5.056099044799804,-2.0802021980285645,-20.53059078979492,0.3609809774160385,56000.0,2.73477832365036,20.182588485717773,20.18282159423828,20.18487986755371,112.0,500.0,91.80673546587327,31.89060911834088,56000,56000.0,2172.4891753196716
4.992591247558594,-2.030251883029938,-20.689442321777342,0.36541267240047454,56500.0,2.9383318815231325,20.333731285095215,20.333471145629883,20.334676277160643,113.0,500.0,79.20043629667798,31.925666238231024,56500,56500.0,2188.150556564331
4.92850196647644,-1.9703803267478943,-21.006533203125,0.3652288464307785,57000.0,3.0016236171722412,20.634103805541994,20.633961372375488,20.63606287384033,114.0,500.0,140.51409784662067,31.893269768382982,57000,57000.0,2203.827846288681
4.863820547103882,-1.9101971831321716,-21.197653038024903,0.3688665924072266,57500.0,3.2567787675857542,20.83386573791504,20.834129180908203,20.836343811035157,115.0,500.0,150.71519201722154,31.670363590196654,57500,57500.0,2219.615478515625
4.7985358276367185,-1.8571709747314453,-21.453960945129396,0.3756955486536026,58000.0,3.3569515776634216,21.07840409851074,21.07787087249756,21.080305702209472,116.0,500.0,100.24295620927161,32.23338661882679,58000,58000.0,2235.1273465156555
4.732636528015137,-1.8022145981788635,-21.803982070922853,0.3769065150022507,58500.0,3.350957277774811,21.423141052246095,21.42369800567627,21.42398523712158,117.0,500.0,80.30462122375005,32.00774992333654,58500,58500.0,2250.7485644817352
4.666110916137695,-1.7418523139953612,-21.91324597930908,0.37540733528137205,59000.0,3.576944281101227,21.532291694641113,21.532320137023927,21.533764488220214,118.0,500.0,99.50890667946446,31.94174929554661,59000,59000.0,2266.4020597934723
4.598946985244751,-1.682922209262848,-22.08902709197998,0.3770908205509186,59500.0,3.552400189399719,21.707741706848143,21.707680641174317,21.711688385009765,119.0,500.0,89.44200678719369,31.391550174835416,59500,59500.0,2282.3299136161804
4.531132410049438,-1.6214673953056336,-22.272549156188965,0.38030392277240754,60000.0,3.610359431266785,21.887205680847167,21.88746607208252,21.88891710662842,120.0,500.0,60.18659292714998,31.455811957255953,60000,60000.0,2298.225229024887
4.46265439414978,-1.559096299648285,-22.475433502197266,0.38149241960048674,60500.0,4.160072097301483,22.093257698059084,22.093194290161133,22.09499947357178,121.0,500.0,89.96060317439972,31.512698546791373,60500,60500.0,2314.0918493270874
4.3934998626708985,-1.5015092463493347,-22.626658805847168,0.3796237508058548,61000.0,4.323693660736084,22.234105110168457,22.23421718597412,22.23555921173096,122.0,500.0,75.55191685807493,31.620895684330474,61000,61000.0,2329.9041788578033
4.3236553020477295,-1.440903069972992,-22.785981872558594,0.38130808699131014,61500.0,4.609109827041626,22.396390830993653,22.395969802856445,22.398562660217284,123.0,500.0,68.34796509984314,31.75676727486841,61500,61500.0,2345.6488556861877
4.253106801986695,-1.3771724486351014,-22.883897010803224,0.3805577344894409,62000.0,4.681786060333252,22.495966842651367,22.496594062805176,22.497124206542967,124.0,500.0,103.51436106935057,31.64119237399635,62000,62000.0,2361.4510424137115
4.181840057373047,-1.3146597614288331,-23.077916297912598,0.3804939684867859,62500.0,4.4589078407287595,22.69096004486084,22.690732452392577,22.69423278045654,125.0,500.0,167.38873774302326,31.645712496316566,62500,62500.0,2377.2509717941284
4.109840286254883,-1.2531167850494385,-23.280946784973146,0.3869211889505386,63000.0,4.463997016906738,22.883664588928223,22.883892990112304,22.88786624145508,126.0,500.0,170.7468618822866,31.574692229664077,63000,63000.0,2393.0864400863647
4.037092199325562,-1.1957760124206542,-23.556850540161133,0.39379306650161744,63500.0,4.629574460983276,23.162478073120116,23.16251968383789,23.162948692321777,127.0,500.0,464.23405258556716,32.98346915052616,63500,63500.0,2408.245549917221
3.9635801401138306,-1.1300837545394897,-23.89380746459961,0.4116937781572342,64000.0,5.034763699531555,23.47080135345459,23.470781631469727,23.475081436157225,128.0,500.0,84.60592332160911,32.02372803053947,64000,64000.0,2423.858973503113
